Brand,Model,Generation,Modification (Engine),Start of production,Powertrain Architecture,Body type,Seats,Doors,Performance specs,Fuel Type,Maximum speed,Weight-to-power ratio,Electric cars and hybrids specs,Gross battery capacity,All-electric range,Electric motor 1,Electric motor power,Electric motor Torque,System power,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",Kerb Weight,Trunk (boot) space - minimum,Dimensions,Length,Width,Height,Front track,Rear (Back) track,Minimum turning circle (turning diameter),"Drivetrain, brakes and suspension specs",Drive wheel,Number of Gears (automatic transmission),Front suspension,Rear suspension,Front brakes,Rear brakes,Assisting systems,Tires size,Wheel rims size,End of production,Fuel consumption (economy) - urban,Fuel consumption (economy) - extra urban,Fuel consumption (economy) - combined,Acceleration 0 - 100 km/h,Acceleration 0 - 62 mph,Acceleration 0 - 60 mph (Calculated by Auto-Data.net),Emission standard,Weight-to-torque ratio,Engine specs,Power,Power per litre,Torque,Engine location,Engine displacement,Number of cylinders,Position of cylinders,Cylinder Bore,Piston Stroke,Compression ratio,Number of valves per cylinder,Fuel System,Engine aspiration,Fuel tank capacity,Wheelbase,Drivetrain Architecture,Number of Gears (manual transmission),Power steering,Engine Model/Code,Valvetrain,Trunk (boot) space - maximum,Steering type,Max. weight,Max load,Acceleration 0 - 200 km/h,Ride height (ground clearance),Average Energy consumption,Approach angle,Departure angle
Zenvo,ST1,ST1,6.8 V8 (1102 Hp) Automatic,2009 year,Internal Combustion engine,Coupe,2,2,Performance specs,Petrol (Gasoline),375 km/h  233.01 mph,"1.5 kg/Hp, 652.8 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1688 kg  3721.4 lbs.,,Dimensions,4665 mm  183.66 in.,2041 mm  80.35 in.,1198 mm  47.17 in.,,,,"Drivetrain, brakes and suspension specs",Rear wheel drive,7,Double wishbone,Double wishbone,Ventilated discs,Ventilated discs,ABS (Anti-lock braking system),275/35 R19; 345/30 R20,19; 20,2016 year,15 l/100 km  15.68 US mpg18.83 UK mpg6.67 km/l,13.7 l/100 km  17.17 US mpg20.62 UK mpg7.3 km/l,10.2 l/100 km  23.06 US mpg27.69 UK mpg9.8 km/l,3 sec,3 sec,2.9 sec,,"1.2 kg/Nm, 847.2 Nm/tonne",Engine specs,1102 Hp @ 6900 rpm.,162.1 Hp/l,1430 Nm @ 4500 rpm.  1054.71 lb.-ft. @ 4500 rpm.,"Middle, Longitudinal",6800 cm3 414.96 cu. in.,8,V-engine,,,,4,Multi-point indirect injection,"Twin-Turbo, Intercooler",69 l  18.23 US gal | 15.18 UK gal,3055 mm  120.28 in.,The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,,,,,,Steering rack and pinion,,,8.9 sec,110 mm  4.33 in.,,,
Zenvo,TS1,TS1,5.8 V8 (1179 Hp) Automatic,2017 year,Internal Combustion engine,Coupe,2,2,Performance specs,Petrol (Gasoline),375 km/h  233.01 mph,"1.5 kg/Hp, 689.5 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1710 kg  3769.9 lbs.,135 l  4.77 cu. ft.,Dimensions,4680 mm  184.25 in.,2155 mm  84.84 in.,1198 mm  47.17 in.,,,,"Drivetrain, brakes and suspension specs",Rear wheel drive,7 CIMA,"Coil spring, Double wishbone","Helical spring, Double wishbone",Ventilated discs,Ventilated discs,ABS (Anti-lock braking system),265/35 R19; 345/30 R20,9.5J x 19; 12.5J x 20,,,,,2.8 sec,2.8 sec,2.7 sec,Euro 6,"1.6 kg/Nm, 643.3 Nm/tonne",Engine specs,1179 Hp @ 7700 rpm.,203.3 Hp/l,1100 Nm @ 7700 rpm.  811.32 lb.-ft. @ 7700 rpm.,"Middle, Longitudinal",5800 cm3 353.94 cu. in.,8,V-engine,,,,4,Multi-point indirect injection,"Twin-Turbo, Intercooler",69 l  18.23 US gal | 15.18 UK gal,2906 mm  114.41 in.,The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,,,,,,Steering rack and pinion,,,,160 mm  6.3 in.,,,
Zenvo,TSR,TSR,5.8 V8 (1104 Hp) Automatic,2016 year,Internal Combustion engine,Coupe,2,2,Performance specs,Petrol (Gasoline),325 km/h  201.95 mph,"1.4 kg/Hp, 698.7 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1580 kg  3483.3 lbs.,,Dimensions,4680 mm  184.25 in.,2115 mm  83.27 in.,1198 mm  47.17 in.,,,,"Drivetrain, brakes and suspension specs",Rear wheel drive,7,"Double wishbone, Transverse stabilizer","Double wishbone, Transverse stabilizer","Ventilated discs, 395 mm","Ventilated discs, 380 mm",ABS (Anti-lock braking system),Front wheel tires: 265/35 R19Rear wheel tires: 345/30 R20,Front wheel rims: 9.5J x 19Rear wheel rims: 12.5J x 20,,,,,3 sec,3 sec,2.9 sec,Euro 6,"1.4 kg/Nm, 720.9 Nm/tonne",Engine specs,1104 Hp @ 7100 rpm.,190.3 Hp/l,1139 Nm  840.08 lb.-ft.,"Middle, Longitudinal",5800 cm3 353.94 cu. in.,8,V-engine,,,,,Multi-point indirect injection,"Mechanical supercharging (Compressor), Intercooler",69 l  18.23 US gal | 15.18 UK gal,2906 mm  114.41 in.,The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,,Electric Steering,,,135 l  4.77 cu. ft.,Steering rack and pinion,,,,110-160 mm  4.33 - 6.3 in.,,,
Zenvo,TSR-S,TSR-S,5.8 V8 (1177 Hp) Automatic,2018 year,Internal Combustion engine,Coupe,2,2,Performance specs,Petrol (Gasoline),325 km/h  201.95 mph,"1.3 kg/Hp, 787.3 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1495 kg  3295.91 lbs.,,Dimensions,4815 mm  189.57 in.,2038 mm  80.24 in.,1198 mm  47.17 in.,,,,"Drivetrain, brakes and suspension specs",Rear wheel drive,7,"Coil spring, Double wishbone","Helical spring, Double wishbone",Ventilated discs,Ventilated discs,ABS (Anti-lock braking system),245/35 R20; 325/30 R21,8.5J x 20; 12.5J x 21,,,,,2.8 sec,2.8 sec,2.7 sec,,,Engine specs,1177 Hp @ 8500 rpm.,202.9 Hp/l,,"Middle, Longitudinal",5800 cm3 353.94 cu. in.,8,V-engine,,,,4,Multi-point indirect injection,Mechanical supercharging (Compressor),,2906 mm  114.41 in.,The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,,,,,,Steering rack and pinion,,,6.8 sec,145 mm  5.71 in.,,,
Zhidou,D1,D1,11.5 kWh (24 Hp),2014 year,BEV (Electric Vehicle),Hatchback,2,3,Performance specs,Electricity,80 km/h  49.71 mph,"27.9 kg/Hp, 35.8 Hp/tonne",Electric cars and hybrids specs,11.5 kWh,145 km  90.1 mi,Electric motor 1,24 Hp @ 4200-5000 rpm.,82 Nm  60.48 lb.-ft.,24 Hp @ 4200-5000 rpm.,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",670 kg  1477.1 lbs.,,Dimensions,2763 mm  108.78 in.,1539 mm  60.59 in.,1524 mm  60 in.,,,8 m  26.25 ft.,"Drivetrain, brakes and suspension specs",Front wheel drive,1,Independent type McPherson,dependent spring suspension,Disc,Disc,,145/60 R13; 165/55 R13,13,,,,,,,,,,,,,,,,,,,,,,,,,1765 mm  69.49 in.,,,,,,,,,,,,,,
Zhidou,D2,D2,18 kWh (41 Hp),"April, 2017 year",BEV (Electric Vehicle),Hatchback,2,3,Performance specs,Electricity,85 km/h  52.82 mph,"17.2 kg/Hp, 58.2 Hp/tonne",Electric cars and hybrids specs,18 kWh,257 km  159.69 mi,Electric motor 1,41 Hp @ 4200-5000 rpm.,90 Nm  66.38 lb.-ft.,41 Hp @ 4200-5000 rpm.,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",704 kg  1552.05 lbs.,,Dimensions,2806 mm  110.47 in.,1540 mm  60.63 in.,1555 mm  61.22 in.,,,8 m  26.25 ft.,"Drivetrain, brakes and suspension specs",Front wheel drive,1,Independent type McPherson,dependent spring suspension,Disc,Disc,,145/60 R13; 155/50 R14,13; 14,,,,,,,,,,,,,,,,,,,,,,,,,1765 mm  69.49 in.,,,,,,,,,,,,,,
Zhidou,D3,D3,17.52 kWh (41 Hp),2018 year,BEV (Electric Vehicle),Hatchback,2,3,Performance specs,Electricity,100 km/h  62.14 mph,"21.2 kg/Hp, 47.1 Hp/tonne",Electric cars and hybrids specs,17.52 kWh,180 km  111.85 mi,Electric motor 1,41 Hp @ 5200 rpm.,95 Nm @ 7300 rpm.  70.07 lb.-ft. @ 7300 rpm.,41 Hp @ 5200 rpm.,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",870 kg  1918.02 lbs.,,Dimensions,2808 mm  110.55 in.,1499 mm  59.02 in.,1555 mm  61.22 in.,,,8.6 m  28.22 ft.,"Drivetrain, brakes and suspension specs",Front wheel drive,1,Independent type McPherson,dependent spring suspension,Disc,Disc,,165/50 R15,15,,,,,,,,,,,,,,,,,,,,,,,,,1865 mm  73.43 in.,,,,,,,,,,,,,,
ZIL,114,114,7.0 V8 (303 Hp),1967 year,Internal Combustion engine,Sedan,7,4,Performance specs,Petrol (Gasoline),190 km/h  118.06 mph,"10.2 kg/Hp, 98.2 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",3085 kg  6801.26 lbs.,,Dimensions,6305 mm  248.23 in.,2068 mm  81.42 in.,1540 mm  60.63 in.,1603 mm  63.11 in.,1663 mm  65.47 in.,,"Drivetrain, brakes and suspension specs",Rear wheel drive,3,Coil spring,Leaf spring,Ventilated discs,Disc,ABS (Anti-lock braking system),235/70 VR15,,1985 year,19 l/100 km  12.38 US mpg14.87 UK mpg5.26 km/l,,,13.5 sec,13.5 sec,12.8 sec,,"5.4 kg/Nm, 184.8 Nm/tonne",Engine specs,303 Hp @ 4400 rpm.,43.5 Hp/l,570 Nm @ 2700 rpm.  420.41 lb.-ft. @ 2700 rpm.,"Front, Longitudinal",6960 cm3 424.73 cu. in.,8,V-engine,108 mm  4.25 in.,95 mm  3.74 in.,9.5,2,Carburettor,Naturally aspirated engine,120 l  31.7 US gal | 26.4 UK gal,3880 mm  152.76 in.,The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,,,,,,,,,,,,,
ZIL,117,117,7.0 V8 (303 Hp),1971 year,Internal Combustion engine,Sedan,7,4,Performance specs,Petrol (Gasoline),200 km/h  124.27 mph,"9.5 kg/Hp, 105.2 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",2880 kg  6349.31 lbs.,,Dimensions,5725 mm  225.39 in.,2068 mm  81.42 in.,1520 mm  59.84 in.,1603 mm  63.11 in.,1663 mm  65.47 in.,,"Drivetrain, brakes and suspension specs",Rear wheel drive,3,Coil spring,Leaf spring,Disc,Drum,ABS (Anti-lock braking system),235/70 R15,,1985 year,19 l/100 km  12.38 US mpg14.87 UK mpg5.26 km/l,,,13 sec,13 sec,12.4 sec,,"5.1 kg/Nm, 197.9 Nm/tonne",Engine specs,303 Hp @ 4400 rpm.,43.5 Hp/l,570 Nm @ 2700 rpm.  420.41 lb.-ft. @ 2700 rpm.,"Front, Longitudinal",6960 cm3 424.73 cu. in.,8,V-engine,108 mm  4.25 in.,95 mm  3.74 in.,9.5,2,Carburettor,Naturally aspirated engine,120 l  31.7 US gal | 26.4 UK gal,3300 mm  129.92 in.,The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,,,,,,,,,,,,,
ZIL,4104,41047,7.8 V8 (315 Hp),1985 year,Internal Combustion engine,Sedan,7,4,Performance specs,Petrol (Gasoline),190 km/h  118.06 mph,"10.6 kg/Hp, 94.5 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",3335 kg  7352.42 lbs.,,Dimensions,6330 mm  249.21 in.,2086 mm  82.13 in.,1500 mm  59.06 in.,1643 mm  64.69 in.,1663 mm  65.47 in.,,"Drivetrain, brakes and suspension specs",Rear wheel drive,3,,,Disc,Disc,,245/70 R16,7J x 16,2002 year,30.1 l/100 km  7.81 US mpg9.38 UK mpg3.32 km/l,25.2 l/100 km  9.33 US mpg11.21 UK mpg3.97 km/l,,13 sec,13 sec,12.4 sec,,"5.5 kg/Nm, 182.9 Nm/tonne",Engine specs,315 Hp @ 4500 rpm.,41 Hp/l,610 Nm @ 2600 rpm.  449.91 lb.-ft. @ 2600 rpm.,"Front, Longitudinal",7680 cm3 468.66 cu. in.,8,V-engine,108 mm  4.25 in.,105 mm  4.13 in.,9.3,2,Carburettor,Naturally aspirated engine,100 l  26.42 US gal | 22 UK gal,3880 mm  152.76 in.,The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,,Hydraulic Steering,ZI L-4104,,,Worm-reduction unit,3860 kg  8509.84 lbs.,525 kg  1157.43 lbs.,,,,,
ZIL,4104,4104,7.7 V8 Pullman (315 Hp),1978 year,Internal Combustion engine,Sedan,7,4,Performance specs,Petrol (Gasoline),190 km/h  118.06 mph,"10.6 kg/Hp, 94.5 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",3335 kg  7352.42 lbs.,,Dimensions,6339 mm  249.57 in.,2089 mm  82.24 in.,1500 mm  59.06 in.,1643 mm  64.69 in.,1663 mm  65.47 in.,,"Drivetrain, brakes and suspension specs",Rear wheel drive,3,Coil spring,Helical spring,Disc,Disc,ABS (Anti-lock braking system),245/70 R16,,1985 year,,,22 l/100 km  10.69 US mpg12.84 UK mpg4.55 km/l,12 sec,12 sec,11.4 sec,,"5.5 kg/Nm, 182.3 Nm/tonne",Engine specs,315 Hp @ 4600 rpm.,41 Hp/l,608 Nm @ 2900 rpm.  448.44 lb.-ft. @ 2900 rpm.,"Front, Longitudinal",7680 cm3 468.66 cu. in.,8,V-engine,108 mm  4.25 in.,105 mm  4.13 in.,9.3,2,Carburettor,Naturally aspirated engine,120 l  31.7 US gal | 26.4 UK gal,3880 mm  152.76 in.,The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,,Hydraulic Steering,,OHC,,,3800 kg  8377.57 lbs.,465 kg  1025.15 lbs.,,,,,
ZIL,4104,4104,7.7 V8 (315 Hp),1978 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),200 km/h  124.27 mph,"9.6 kg/Hp, 104 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",3030 kg  6680.01 lbs.,,Dimensions,5750 mm  226.38 in.,2085 mm  82.09 in.,1500 mm  59.06 in.,1645 mm  64.76 in.,1665 mm  65.55 in.,,"Drivetrain, brakes and suspension specs",Rear wheel drive,3,Coil spring,Helical spring,Disc,Disc,ABS (Anti-lock braking system),245/70 R16,,1985 year,,,17 l/100 km  13.84 US mpg16.62 UK mpg5.88 km/l,12 sec,12 sec,11.4 sec,,"5 kg/Nm, 200.7 Nm/tonne",Engine specs,315 Hp @ 4400 rpm.,40.9 Hp/l,608 Nm @ 2500 rpm.  448.44 lb.-ft. @ 2500 rpm.,"Front, Longitudinal",7695 cm3 469.58 cu. in.,8,V-engine,108 mm  4.25 in.,105 mm  4.13 in.,9.3,2,Carburettor,Naturally aspirated engine,120 l  31.7 US gal | 26.4 UK gal,3300 mm  129.92 in.,The Internal combustion engine (ICE) drives the rear wheels of the vehicle.,,Hydraulic Steering,,,,,3405 kg  7506.74 lbs.,375 kg  826.73 lbs.,,,,,
Zotye,E200,E200,24.5 kWh (82 Hp),2016 year,BEV (Electric Vehicle),Hatchback,2,3,Performance specs,Electricity,120 km/h  74.56 mph,,Electric cars and hybrids specs,24.5 kWh,220 km  136.7 mi,Electric motor 1,82 Hp,165 Nm  121.7 lb.-ft.,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1090 kg  2403.04 lbs.,,Dimensions,2735 mm  107.68 in.,1600 mm  62.99 in.,1630 mm  64.17 in.,1360 mm  53.54 in.,1350 mm  53.15 in.,,"Drivetrain, brakes and suspension specs",Rear wheel drive,,McPherson,Double wishbone,Ventilated discs,Ventilated discs,ABS (Anti-lock braking system),195/50 R15,,,,,,,,,,,,,,,,,,,,,,,,,,1810 mm  71.26 in.,One electric motor drives rear wheels.,,,,,,Steering rack and pinion,1270 kg  2799.87 lbs.,180 kg  396.83 lbs.,,130 mm  5.12 in.,,,
Zotye,T600,T600,2.0 (177 Hp) DCT,2014 year,Internal Combustion engine,Crossover,5,5,Performance specs,Petrol (Gasoline),,"8.7 kg/Hp, 114.9 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1541 kg  3397.32 lbs.,334 l  11.8 cu. ft.,Dimensions,4631 mm  182.32 in.,1893 mm  74.53 in.,1694 mm  66.69 in.,1611 mm  63.43 in.,1612 mm  63.46 in.,,"Drivetrain, brakes and suspension specs",Front wheel drive,DCT,Independent type McPherson,Multi-link independent,Disc,Disc,ABS (Anti-lock braking system),235/65 R17,17,,,,,,,,Euro 5,"6.2 kg/Nm, 162.2 Nm/tonne",Engine specs,177 Hp @ 5500 rpm.,88.6 Hp/l,250 Nm @ 2400-4400 rpm.  184.39 lb.-ft. @ 2400-4400 rpm.,"Front, Transverse",1997 cm3 121.86 cu. in.,4,Inline,85 mm  3.35 in.,88 mm  3.46 in.,9.3,4,Multi-point indirect injection,Turbocharger,60 l  15.85 US gal | 13.2 UK gal,2807 mm  110.51 in.,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,,Hydraulic Steering,4G63S4T,SOHC,,,1916 kg  4224.06 lbs.,375 kg  826.73 lbs.,,161 mm  6.34 in.,,,
Zotye,T600,T600,2.0 (177 Hp),2014 year,Internal Combustion engine,Crossover,5,5,Performance specs,Petrol (Gasoline),,"8.7 kg/Hp, 114.9 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1541 kg  3397.32 lbs.,334 l  11.8 cu. ft.,Dimensions,4631 mm  182.32 in.,1893 mm  74.53 in.,1694 mm  66.69 in.,1611 mm  63.43 in.,1612 mm  63.46 in.,,"Drivetrain, brakes and suspension specs",Front wheel drive,,Independent type McPherson,Multi-link independent,Disc,Disc,ABS (Anti-lock braking system),235/65 R17,17,,,,,,,,Euro 5,"6.2 kg/Nm, 162.2 Nm/tonne",Engine specs,177 Hp @ 5500 rpm.,88.6 Hp/l,250 Nm @ 2400-4400 rpm.  184.39 lb.-ft. @ 2400-4400 rpm.,"Front, Transverse",1997 cm3 121.86 cu. in.,4,Inline,85 mm  3.35 in.,88 mm  3.46 in.,9.3,4,Multi-point indirect injection,Turbocharger,60 l  15.85 US gal | 13.2 UK gal,2807 mm  110.51 in.,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,5,Hydraulic Steering,4G63S4T,SOHC,,,1916 kg  4224.06 lbs.,375 kg  826.73 lbs.,,161 mm  6.34 in.,,,
Zotye,T600,T600,1.5 (162 Hp),"December, 2013 year",Internal Combustion engine,Crossover,5,5,Performance specs,Petrol (Gasoline),,"9.5 kg/Hp, 105.1 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1541 kg  3397.32 lbs.,334 l  11.8 cu. ft.,Dimensions,4631 mm  182.32 in.,1893 mm  74.53 in.,1694 mm  66.69 in.,1611 mm  63.43 in.,1612 mm  63.46 in.,,"Drivetrain, brakes and suspension specs",Front wheel drive,,Independent type McPherson,Multi-link independent,Disc,Disc,ABS (Anti-lock braking system),235/65 R17,17,,,,,,,,Euro 4,"7.2 kg/Nm, 139.5 Nm/tonne",Engine specs,162 Hp @ 5500 rpm.,108.1 Hp/l,215 Nm @ 2000-4000 rpm.  158.58 lb.-ft. @ 2000-4000 rpm.,"Front, Transverse",1498 cm3 91.41 cu. in.,4,Inline,75 mm  2.95 in.,84.8 mm  3.34 in.,9.5,4,Multi-point indirect injection,Turbocharger,60 l  15.85 US gal | 13.2 UK gal,2807 mm  110.51 in.,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,5,Hydraulic Steering,15S4G,DOHC-CVVT,,,1916 kg  4224.06 lbs.,375 kg  826.73 lbs.,,161 mm  6.34 in.,,,
Zotye,T700,T700,2.0 (190 Hp) DCT,2016 year,Internal Combustion engine,Crossover,5,5,Performance specs,Petrol (Gasoline),,"9.5 kg/Hp, 105 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1810 kg  3990.37 lbs.,850 l  30.02 cu. ft.,Dimensions,4748 mm  186.93 in.,1933 mm  76.1 in.,1697 mm  66.81 in.,1611 mm  63.43 in.,1612 mm  63.46 in.,,"Drivetrain, brakes and suspension specs",Front wheel drive,DCT,Independent type McPherson,Multi-link independent,Disc,Disc,ABS (Anti-lock braking system),235/55 R19,19,,,,,,,,Euro 5,"7.2 kg/Nm, 138.1 Nm/tonne",Engine specs,190 Hp @ 5500 rpm.,95.1 Hp/l,250 Nm @ 2400-4400 rpm.  184.39 lb.-ft. @ 2400-4400 rpm.,"Front, Transverse",1997 cm3 121.86 cu. in.,4,Inline,85 mm  3.35 in.,88 mm  3.46 in.,9.3,4,Multi-point indirect injection,Turbocharger,64 l  16.91 US gal | 14.08 UK gal,2850 mm  112.2 in.,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,,Hydraulic Steering,4G63S4T,SOHC,,,2185 kg  4817.1 lbs.,375 kg  826.73 lbs.,,165 mm  6.5 in.,,,
Zotye,T700,T700,2.0 (190 Hp),2016 year,Internal Combustion engine,Crossover,5,5,Performance specs,Petrol (Gasoline),,"9.5 kg/Hp, 105 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1810 kg  3990.37 lbs.,850 l  30.02 cu. ft.,Dimensions,4748 mm  186.93 in.,1933 mm  76.1 in.,1697 mm  66.81 in.,1611 mm  63.43 in.,1612 mm  63.46 in.,,"Drivetrain, brakes and suspension specs",Front wheel drive,,Independent type McPherson,Multi-link independent,Disc,Disc,ABS (Anti-lock braking system),235/55 R19,19,,,,,,,,Euro 5,"7.2 kg/Nm, 138.1 Nm/tonne",Engine specs,190 Hp @ 5500 rpm.,95.1 Hp/l,250 Nm @ 2400-4400 rpm.  184.39 lb.-ft. @ 2400-4400 rpm.,"Front, Transverse",1997 cm3 121.86 cu. in.,4,Inline,85 mm  3.35 in.,88 mm  3.46 in.,9.3,4,Multi-point indirect injection,Turbocharger,64 l  16.91 US gal | 14.08 UK gal,2850 mm  112.2 in.,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,5,Hydraulic Steering,4G63S4T,SOHC,,,2185 kg  4817.1 lbs.,375 kg  826.73 lbs.,,165 mm  6.5 in.,,,
Zotye,T700,T700,1.8 (177 Hp),2016 year,Internal Combustion engine,Crossover,5,5,Performance specs,Petrol (Gasoline),,"9.8 kg/Hp, 101.7 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1740 kg  3836.04 lbs.,850 l  30.02 cu. ft.,Dimensions,4748 mm  186.93 in.,1933 mm  76.1 in.,1697 mm  66.81 in.,1611 mm  63.43 in.,1612 mm  63.46 in.,,"Drivetrain, brakes and suspension specs",Front wheel drive,,Independent type McPherson,Multi-link independent,Disc,Disc,ABS (Anti-lock braking system),235/55 R19,19,,,,,,,,Euro 5,"7.1 kg/Nm, 140.8 Nm/tonne",Engine specs,177 Hp @ 5500 rpm.,98.4 Hp/l,245 Nm @ 2000-4000 rpm.  180.7 lb.-ft. @ 2000-4000 rpm.,"Front, Transverse",1799 cm3 109.78 cu. in.,4,Inline,84 mm  3.31 in.,81.2 mm  3.2 in.,9.5,4,Multi-point indirect injection,Turbocharger,64 l  16.91 US gal | 14.08 UK gal,2850 mm  112.2 in.,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,5,Hydraulic Steering,TN4G18T,DOHC-CVVT,,,2162 kg  4766.39 lbs.,422 kg  930.35 lbs.,,165 mm  6.5 in.,,,
Zotye,Z100,Z100,17.8 kWh (25 Hp) EV,2015 year,BEV (Electric Vehicle),Hatchback,5,5,Performance specs,Electricity,85 km/h  52.82 mph,"38.7 kg/Hp, 25.8 Hp/tonne",Electric cars and hybrids specs,17.8 kWh,150 km  93.21 mi,Electric motor 1,25 Hp,120 Nm  88.51 lb.-ft.,25 Hp,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",968 kg  2134.07 lbs.,,Dimensions,3559 mm  140.12 in.,1620 mm  63.78 in.,1476 mm  58.11 in.,1405 mm  55.31 in.,1400 mm  55.12 in.,,"Drivetrain, brakes and suspension specs",Front wheel drive,1,Independent type McPherson,"Independent, spring",,,ABS (Anti-lock braking system),165/60 R14,14,2017 year,,,,,,,,,,,,,,,,,,,,,,,,2360 mm  92.91 in.,,,Electric Steering,,,,Steering rack and pinion,1268 kg  2795.46 lbs.,300 kg  661.39 lbs.,,,10 kWh/100 km  16.09 kWh/100 mi209 MPGe10 km/kWh6.2 mi/kWh,,
Zotye,Z100,Z100,1.0 (68 Hp),2013 year,Internal Combustion engine,Hatchback,5,5,Performance specs,Petrol (Gasoline),150 km/h  93.21 mph,"13.2 kg/Hp, 75.7 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",898 kg  1979.75 lbs.,,Dimensions,3559 mm  140.12 in.,1620 mm  63.78 in.,1476 mm  58.11 in.,1405 mm  55.31 in.,1400 mm  55.12 in.,,"Drivetrain, brakes and suspension specs",Front wheel drive,,Independent type McPherson,"Independent, spring",Disc,Drum,ABS (Anti-lock braking system),165/60 R14,14,2017 year,,,5.3 l/100 km  44.38 US mpg53.3 UK mpg18.87 km/l,,,,China IV,"10 kg/Nm, 100.2 Nm/tonne",Engine specs,68 Hp @ 6200 rpm.,68.1 Hp/l,90 Nm @ 3500-4000 rpm.  66.38 lb.-ft. @ 3500-4000 rpm.,"Front, Transverse",998 cm3 60.9 cu. in.,3,Inline,,,,4,Multi-point indirect injection,Naturally aspirated engine,,2360 mm  92.91 in.,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,5,Electric Steering,,,,Steering rack and pinion,1273 kg  2806.48 lbs.,375 kg  826.73 lbs.,,,,22°,41°
Zotye,Z300/Z360,Z300 (facelift 2014),1.5 (112 Hp),2014 year,Internal Combustion engine,Sedan,5,4,Performance specs,Petrol (Gasoline),,"11.8 kg/Hp, 84.8 Hp/tonne",,,,,,,,(adsbygoogle = window.adsbygoogle || []).push({});,"Space, Volume and weights",1321 kg  2912.31 lbs.,457 l  16.14 cu. ft.,Dimensions,4615 mm  181.69 in.,1766 mm  69.53 in.,1486 mm  58.5 in.,1532 mm  60.31 in.,1530 mm  60.24 in.,,"Drivetrain, brakes and suspension specs",Front wheel drive,,"Independent, Spring McPherson, with stabilizer",Torsion,Ventilated discs,Disc,ABS (Anti-lock braking system),205/55 R16,16,,,,,,,,,"9.4 kg/Nm, 106.7 Nm/tonne",Engine specs,112 Hp @ 6000 rpm.,74.7 Hp/l,141 Nm @ 4000 rpm.  104 lb.-ft. @ 4000 rpm.,"Front, Transverse",1499 cm3 91.47 cu. in.,4,Inline,75 mm  2.95 in.,84.8 mm  3.34 in.,10.5,4,Direct injection / Multi-point indirect injection,Naturally aspirated engine,55 l  14.53 US gal | 12.1 UK gal,2700 mm  106.3 in.,The Internal combustion engine (ICE) drives the front wheels of the vehicle.,5,Hydraulic Steering,TNN4G15B,,,Steering rack and pinion,1696 kg  3739.04 lbs.,375 kg  826.73 lbs.,,150 mm  5.91 in.,,,
